PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-04-27,11:01:00,"Wiessinger, Jack",1000276383,Right,POM_COL,Undefined,Fastball,NA,NA,89.37109,-0.924545,-1.525281,2022.006066,209.95724,01:00:00,5.69333,0.81904,6.15255,-15.25859,19.69662,10.6528,3.56718,0.29717,80.82493,-3.883712,0.395411,0.425527,-5.96851,10.81501,-0.70838,50,5.61512,3.01285,-129.72108,-2.48245,-10.06122,29.84926,-13.94303,06b263fc-12fe-40fc-9819-ea7df13b86b1,NA,NA,NA,NA,NA,1000242068,"Garcia, Alec",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,CLU_KIN,1,Top,0,0,0,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-1,93fd0c70-2391-11f0-bc27-a363dad6b6b1,88.57819,NA,NA,8.54616,NA,NA,NA,e526a839-1ca0-4dd5-afad-eb7dc5c297e0,2025-04-27,18:01:00,2025-04-27T18:01:00Z,2025-04-27T18:01:00Z,NA,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.34513,-130.71708,14.92463,5.69019,-2.0172,-6.97152,-0.81452,3.34857,-5.03061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
2,2025-04-27,11:01:22,"Wiessinger, Jack",1000276383,Right,POM_COL,Undefined,Slider,NA,NA,76.69553,1.539453,0.063366,2242.471223,73.232808,08:30:00,5.3581,1.13659,5.66959,-50.14152,-1.56728,-10.91753,2.61534,0.28587,69.45634,-7.690346,-1.889911,0.501619,5.56374,-0.80331,-1.13489,50,5.45664,0.28888,-111.23505,1.38777,6.85781,22.97307,-33.16419,bba16705-c615-400b-a451-b84ecf386ffa,NA,NA,NA,NA,-8.547721,1000242068,"Garcia, Alec",2559.382474,NA,92.58847,Right,16.983996,109.42685,29.33579,-11.21096,301.94178,291.87754,3.350789,-1.249122,1.41488,2.64257,-0.29828,NA,NA,NA,NA,NA,1,2,CLU_KIN,1,Top,0,0,1,Curveball,InPlay,Undefined,LineDrive,Out,1,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-1,a13f36b0-2391-11f0-bc27-a363dad6b6b1,75.14152,34.43954,NA,7.23919,NA,NA,NA,e526a839-1ca0-4dd5-afad-eb7dc5c297e0,2025-04-27,18:01:22,2025-04-27T18:01:22Z,2025-04-27T18:01:22Z,LineDrive,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.82955,-112.22805,11.48654,5.36568,2.82128,-16.5821,-1.14096,-0.00754,3.42891,216.828189,1.41508,128.42348,-20.06399,4.1152,-0.67328,0.06003,0.00613,-0.00274,2.8e-4,2.64202,39.68669,-12.31061,-0.10503,-0.03416,0.08547,-0.03576,0.00749,-6.4e-4,-0.29861,-19.29132,10.52304,-2.84856,0.59087,-0.09317,0.01229,-0.00133,7e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Medium,NA,NA,NA
3,2025-04-27,11:01:55,"Wiessinger, Jack",1000276383,Right,POM_COL,Undefined,Slider,NA,NA,73.151,2.938497,-0.007446,2252.765992,52.140312,07:45:00,5.27424,1.30924,5.84436,-62.36358,-8.72969,-13.86225,2.81049,0.14713,65.69826,-8.563237,-2.495103,0.527098,6.96433,-4.71532,-1.30098,50,5.47848,0.52738,-105.94611,3.51113,7.70853,22.5147,-37.39324,cfa375ff-1f49-47ac-8c27-b1d09fb8d2e7,NA,NA,NA,NA,NA,1000297571,"Dawson, Jona",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,CLU_KIN,1,Top,1,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-1,b5175280-2391-11f0-bc27-a363dad6b6b1,71.50942,NA,NA,7.45274,NA,NA,NA,e526a839-1ca0-4dd5-afad-eb7dc5c297e0,2025-04-27,18:01:55,2025-04-27T18:01:55Z,2025-04-27T18:01:55Z,NA,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.65384,-106.93053,11.25735,5.28922,5.14609,-18.69662,-1.31667,0.19034,3.85427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
4,2025-04-27,11:02:12,"Wiessinger, Jack",1000276383,Right,POM_COL,Undefined,Fastball,NA,NA,90.24793,-2.437236,-1.548289,2018.341636,203.740467,12:45:00,5.62675,0.69238,6.04058,-16.98572,17.68501,7.21658,1.95245,-0.14014,81.32836,-5.696914,-0.249562,0.423792,-4.16398,10.21863,-0.57522,50,5.42731,3.21677,-130.75087,-6.03525,-7.09802,31.50565,-14.75506,6cb891a2-2da5-476d-8acf-aedba53f9aaa,NA,NA,NA,NA,NA,1000297571,"Dawson, Jona",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,CLU_KIN,1,Top,1,0,1,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-1,bf2309e0-2391-11f0-bc27-a363dad6b6b1,88.94089,NA,NA,8.91957,NA,NA,NA,e526a839-1ca0-4dd5-afad-eb7dc5c297e0,2025-04-27,18:02:12,2025-04-27T18:02:12Z,2025-04-27T18:02:12Z,NA,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.45384,-131.8197,15.75282,5.62357,-5.53469,-7.37753,-0.68843,3.45757,-3.54901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
5,2025-04-27,11:02:34,"Wiessinger, Jack",1000276383,Right,POM_COL,Undefined,Fastball,NA,NA,89.8482,-0.328669,-3.645486,2077.165743,207.316235,01:00:00,5.70841,0.67491,6.10711,-16.388,18.59407,8.9376,4.0382,-1.95596,80.62759,-3.503254,-2.040107,0.425691,-5.71973,10.00697,-0.39872,50,5.6743,7.89359,-130.06218,-1.17002,-9.63815,31.41975,-15.31164,ab5c3a34-d377-49c2-a5c6-bea96496a137,NA,NA,NA,NA,NA,1000297571,"Dawson, Jona",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,CLU_KIN,1,Top,1,0,2,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-1,cc153f60-2391-11f0-bc27-a363dad6b6b1,88.54421,NA,NA,9.22062,NA,NA,NA,e526a839-1ca0-4dd5-afad-eb7dc5c297e0,2025-04-27,18:02:34,2025-04-27T18:02:34Z,2025-04-27T18:02:34Z,NA,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.38657,-131.11758,15.70988,5.70497,-0.6557,-7.65582,-0.6693,8.21734,-4.81907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
6,2025-04-27,11:02:54,"Wiessinger, Jack",1000276383,Right,POM_COL,Undefined,Fastball,NA,NA,90.51425,-2.512594,-1.765918,2142.858788,199.944466,12:45:00,5.62639,0.64441,6.06923,-14.61548,19.91918,6.75457,2.08068,-0.4274,81.29551,-5.355576,-0.550171,0.42296,-4.05784,11.45997,-0.51108,50,5.42381,3.75305,-131.1165,-6.12586,-6.92958,32.64181,-12.60384,76c1a38d-1a20-454c-8cab-446eef384b5f,NA,NA,NA,NA,28.541894,1000297571,"Dawson, Jona",5474.69381,NA,76.44541,Right,31.137921,89.71864,49.56817,63.64403,262.64289,165.90984,4.029209,43.797191,1.05762,2.36052,0.52712,NA,NA,NA,NA,NA,2,4,CLU_KIN,1,Top,1,1,2,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-1,d7dd73d0-2391-11f0-bc27-a363dad6b6b1,89.11591,52.91589,NA,9.21874,NA,NA,NA,e526a839-1ca0-4dd5-afad-eb7dc5c297e0,2025-04-27,18:02:54,2025-04-27T18:02:54Z,2025-04-27T18:02:54Z,FlyBall,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.42686,-132.21399,16.32091,5.62265,-5.70209,-6.30192,-0.64118,3.98603,-3.46479,NA,1.05852,84.27836,-18.51739,4.30559,-0.79635,0.09971,-0.02129,0.00606,-6e-4,2.35954,58.00307,-18.82014,1.55306,-0.30782,0.08541,-0.01074,1.4e-4,3e-5,0.52808,45.82687,2.21284,-2.09086,0.94243,-0.32411,0.07815,-0.01036,5.4e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Medium,Medium,NA,NA,NA
7,2025-04-27,11:03:29,"Wiessinger, Jack",1000276383,Right,POM_COL,Undefined,Fastball,NA,NA,90.69313,-1.491156,-3.016872,2093.189374,208.094144,01:00:00,5.67378,0.80953,6.34366,-14.44324,19.57824,9.77367,3.09519,-1.15593,81.41651,-4.320606,-1.251189,0.419805,-5.98394,10.96725,-0.59388,50,5.5579,6.50085,-131.3749,-3.75158,-10.27826,32.29632,-13.33624,dff004b2-322d-404d-8b48-d902e020f14d,NA,NA,NA,NA,NA,1000236756,"Gardner, Zach",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,CLU_KIN,1,Top,2,0,0,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-1,ecdb7200-2391-11f0-bc27-a363dad6b6b1,89.7855,NA,NA,9.27661,NA,NA,NA,e526a839-1ca0-4dd5-afad-eb7dc5c297e0,2025-04-27,18:03:29,2025-04-27T18:03:29Z,2025-04-27T18:03:29Z,NA,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.14995,-132.39116,16.14816,5.66935,-3.33194,-6.66812,-0.80353,6.82428,-5.13913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
8,2025-04-27,11:03:45,"Wiessinger, Jack",1000276383,Right,POM_COL,Undefined,ChangeUp,NA,NA,79.45141,-0.456899,-0.700149,1876.271999,142.839312,10:45:00,5.46074,0.87497,5.8384,-39.40746,6.1774,-3.29756,1.75209,-0.0506,71.04194,-7.800224,-1.292207,0.485939,1.40476,3.90689,-0.81609,50,5.40121,1.5382,-115.03952,-2.15422,1.82803,27.09264,-27.08993,40fed093-d70a-4a3a-b506-43f097b06bf2,NA,NA,NA,NA,NA,1000236756,"Gardner, Zach",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,CLU_KIN,1,Top,2,1,0,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-1,f6b013d0-2391-11f0-bc27-a363dad6b6b1,77.56618,NA,NA,8.40948,NA,NA,NA,e526a839-1ca0-4dd5-afad-eb7dc5c297e0,2025-04-27,18:03:45,2025-04-27T18:03:45Z,2025-04-27T18:03:45Z,NA,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.65397,-116.13039,13.54632,5.46599,-1.06345,-13.54496,-0.87654,1.46459,0.91402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
9,2025-04-27,11:04:07,"Wiessinger, Jack",1000276383,Right,POM_COL,Undefined,Fastball,NA,NA,90.61858,-2.592925,-1.855651,1973.907745,206.030116,12:45:00,5.64585,0.60744,6.25385,-17.56099,16.26229,7.37989,1.78841,-0.48941,82.40589,-5.94426,-0.522349,0.418581,-4.34642,9.53335,-0.47291,50,5.44431,3.94747,-131.43412,-6.4442,-7.55307,29.56681,-15.60724,f5f3aa28-2527-478e-917b-bd3cda54aa04,NA,NA,NA,NA,NA,1000236756,"Gardner, Zach",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,CLU_KIN,1,Top,2,1,1,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-1,036f5270-2392-11f0-bc27-a363dad6b6b1,90.04819,NA,NA,8.21269,NA,NA,NA,e526a839-1ca0-4dd5-afad-eb7dc5c297e0,2025-04-27,18:04:07,2025-04-27T18:04:07Z,2025-04-27T18:04:07Z,NA,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.24281,-132.38513,14.78341,5.64351,-5.9422,-7.80362,-0.60378,4.19041,-3.77653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
10,2025-04-27,11:04:26,"Wiessinger, Jack",1000276383,Right,POM_COL,Undefined,Fastball,NA,NA,89.82986,-1.979182,-0.80651,1973.375857,205.412494,12:45:00,5.66114,0.68992,6.02628,-18.24418,16.42658,7.24611,2.30687,0.54677,81.65918,-5.447997,0.497684,0.423792,-3.96583,9.39079,-0.63072,50,5.49639,1.53044,-130.37073,-5.04113,-6.77687,29.23129,-16.12692,9782e8b2-7377-435c-a778-c0e97691adc3,NA,NA,NA,NA,8.023538,1000236756,"Gardner, Zach",NA,NA,87.44691,Right,-35.290053,NA,NA,NA,3.38167,3.38167,0.029627,-2.083066,0.30196,2.19971,-0.55672,NA,NA,NA,NA,NA,3,4,CLU_KIN,1,Top,2,2,1,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-1,0f34eed0-2392-11f0-bc27-a363dad6b6b1,88.94081,2.19971,NA,8.17068,NA,NA,NA,e526a839-1ca0-4dd5-afad-eb7dc5c297e0,2025-04-27,18:04:26,2025-04-27T18:04:26Z,2025-04-27T18:04:26Z,GroundBall,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.47165,-131.36952,14.61564,5.65922,-4.49009,-8.06346,-0.68697,1.76199,-3.38844,NA,0.30095,103.87347,NA,NA,NA,NA,NA,NA,NA,2.20043,-74.24626,NA,NA,NA,NA,NA,NA,NA,-0.55686,14.64198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Estimated,Estimated,NA,NA,NA
