PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-02-28,14:04:32,"Brunngraber, Max",1000276385,Right,POM_COL,Undefined,Fastball,NA,NA,86.10071,-1.669057,-2.678325,2236.85681,202.967156,12:45:00,5.71543,2.83135,5.78816,-24.10934,14.02804,5.39713,2.15146,0.78764,78.35153,-6.183431,-1.712617,0.444475,-3.56276,8.03709,-2.61392,50,5.56345,5.6179,-124.81914,-4.4008,-5.58191,26.74153,-19.58201,6425d9aa-4825-4265-ba35-b58177b886b2,NA,NA,NA,NA,-14.322302,1000121378,"De Vries, Luke",2205.627077,NA,89.53781,Left,14.831653,104.80614,19.97083,-33.40029,240.20185,240.20185,2.3715,-20.912149,0.76664,2.07081,-0.76506,NA,NA,NA,NA,NA,1,1,RED_UNI,1,Top,0,0,0,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,NA,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20250228-PomonaPitzer-1,fd585b60-f61f-11ef-9580-87d9c9be22a3,84.80222,20.34703,NA,7.74918,NA,NA,NA,27c5113f-7cd2-4e59-98da-f9ff0abff72f,2025-02-28,22:04:32,2025-02-28T22:04:32Z,2025-02-28T22:04:32Z,LineDrive,v3,POM_PIT,NA,NA,"Savas, Peter",1000276389,Right,POM_COL,54.71031,-125.82425,13.37076,5.71502,-3.6648,-9.791,-2.82902,5.8277,-2.79096,116.960731,0.76665,123.00123,-17.24573,3.23231,-0.56652,0.03037,0.02165,-0.00806,9.8e-4,2.07081,33.61534,-16.37834,0.94135,-0.13474,0.05553,-0.02326,0.00656,-7.7e-4,-0.76508,-31.40116,-4.30803,1.86913,-0.5403,0.10513,-0.012,4e-5,1.2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA
2,2025-02-28,14:05:07,"Brunngraber, Max",1000276385,Right,POM_COL,Undefined,Fastball,NA,NA,85.97297,-1.26802,-2.440416,2183.71907,195.073445,12:30:00,5.77315,2.67861,5.60064,-23.15942,15.3843,3.78843,2.65814,0.71462,78.08727,-5.60788,-1.764928,0.446836,-2.64453,8.55544,-2.47199,50,5.64971,5.14887,-124.60286,-3.49931,-4.127,26.75886,-18.82263,505fe21e-f9ef-40c0-9547-bd87b85697f4,NA,NA,NA,NA,NA,1000396958,"Morris, Rylan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,RED_UNI,1,Top,0,0,0,Cutter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20250228-PomonaPitzer-1,12c1c590-f620-11ef-9580-87d9c9be22a3,84.35407,NA,NA,7.8857,NA,NA,NA,27c5113f-7cd2-4e59-98da-f9ff0abff72f,2025-02-28,22:05:07,2025-02-28T22:05:07Z,2025-02-28T22:05:07Z,NA,v3,POM_PIT,NA,NA,"Savas, Peter",1000276389,Right,POM_COL,54.89626,-125.64994,13.37943,5.77223,-2.76278,-9.41132,-2.67663,5.31036,-2.0635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
3,2025-02-28,14:05:28,"Brunngraber, Max",1000276385,Right,POM_COL,Undefined,ChangeUp,NA,NA,80.94136,-3.972171,-4.036737,1379.605797,203.507424,12:45:00,5.66601,2.78167,5.64876,-29.6886,13.91402,5.40587,-0.5282,-0.53929,74.17526,-9.434084,-3.073161,0.475256,-3.9639,8.67056,-2.44244,50,5.30905,8.04732,-116.95469,-9.06314,-5.46051,23.1755,-20.2298,f5d3692b-728e-47bc-9b56-90d5bd7f2d19,NA,NA,NA,NA,NA,1000396958,"Morris, Rylan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,RED_UNI,1,Top,0,0,1,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20250228-PomonaPitzer-1,1ef7aff0-f620-11ef-9580-87d9c9be22a3,79.30974,NA,NA,6.7661,NA,NA,NA,27c5113f-7cd2-4e59-98da-f9ff0abff72f,2025-02-28,22:05:28,2025-02-28T22:05:28Z,2025-02-28T22:05:28Z,NA,v3,POM_PIT,NA,NA,"Savas, Peter",1000276389,Right,POM_COL,54.85094,-117.91202,11.58775,5.66617,-8.22749,-10.1149,-2.77951,8.27288,-2.73025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
4,2025-02-28,14:05:54,"Brunngraber, Max",1000276385,Right,POM_COL,Undefined,Fastball,NA,NA,85.89528,0.435582,-2.229928,2142.108305,209.305903,01:00:00,5.81826,2.75778,5.82799,-22.79966,15.28521,7.88619,4.32352,1.34095,78.16429,-3.861492,-0.817864,0.444168,-4.62378,8.03705,-2.58006,50,5.84044,4.51965,-124.62385,0.25217,-7.25337,25.63584,-19.56623,88481148-3ab7-47d8-919c-cdfcb94ddc85,NA,NA,NA,NA,NA,1000396958,"Morris, Rylan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,RED_UNI,1,Top,0,1,1,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20250228-PomonaPitzer-1,2e5ba8c0-f620-11ef-9580-87d9c9be22a3,84.86069,NA,NA,7.73099,NA,NA,NA,27c5113f-7cd2-4e59-98da-f9ff0abff72f,2025-02-28,22:05:54,2025-02-28T22:05:54Z,2025-02-28T22:05:54Z,NA,v3,POM_PIT,NA,NA,"Savas, Peter",1000276389,Right,POM_COL,54.66837,-125.58049,12.81792,5.81741,0.98231,-9.78312,-2.75376,4.79032,-3.62668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
5,2025-02-28,14:06:13,"Brunngraber, Max",1000276385,Right,POM_COL,Undefined,Slider,NA,NA,73.02539,2.332185,-1.456014,2307.235129,74.754989,08:30:00,5.62808,2.87074,5.55684,-54.28349,-1.02181,-9.92642,3.28542,0.68284,66.90922,-7.602906,-3.225433,0.525265,4.56107,-0.60724,-2.73839,50,5.79432,3.05819,-105.92735,2.62345,5.1657400000000004,18.63357,-32.86182,ebdf9dda-5d6b-41a4-a5c8-10e38b0c389a,NA,NA,NA,NA,NA,1000396958,"Morris, Rylan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,RED_UNI,1,Top,0,2,1,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20250228-PomonaPitzer-1,3a14e910-f620-11ef-9580-87d9c9be22a3,71.75885,NA,NA,6.11618,NA,NA,NA,27c5113f-7cd2-4e59-98da-f9ff0abff72f,2025-02-28,22:06:13,2025-02-28T22:06:13Z,2025-02-28T22:06:13Z,NA,v3,POM_PIT,NA,NA,"Savas, Peter",1000276389,Right,POM_COL,54.94247,-106.79324,9.31679,5.63693,4.15051,-16.43091,-2.87492,2.81814,2.5828700000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
6,2025-02-28,14:06:32,"Brunngraber, Max",1000276385,Right,POM_COL,Undefined,ChangeUp,NA,NA,81.06782,-1.430355,-3.954674,1504.146029,259.634252,02:45:00,5.61689,2.82024,5.8412,-38.50203,4.49544,16.62981,1.0756,0.52483,74.05877,-8.524805,-0.97561,0.471947,-9.76705,3.10406,-2.5079,50,5.47731,7.49347,-117.4592,-4.16601,-13.54696,23.74242,-27.86871,81d91b3f-a098-40db-b8f7-9ddde3506449,NA,NA,NA,NA,NA,1000396958,"Morris, Rylan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,RED_UNI,1,Top,0,2,2,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20250228-PomonaPitzer-1,44d104b0-f620-11ef-9580-87d9c9be22a3,79.86591,NA,NA,7.00905,NA,NA,NA,27c5113f-7cd2-4e59-98da-f9ff0abff72f,2025-02-28,22:06:32,2025-02-28T22:06:32Z,2025-02-28T22:06:32Z,NA,v3,POM_PIT,NA,NA,"Savas, Peter",1000276389,Right,POM_COL,54.65988,-118.39737,11.87121,5.62017,-3.0648,-13.93435,-2.81458,8.02877,-6.77348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
7,2025-02-28,14:06:55,"Brunngraber, Max",1000276385,Right,POM_COL,Undefined,Fastball,NA,NA,87.49638,0.178694,-1.627008,2184.946368,217.571278,01:15:00,5.77103,2.84881,5.78641,-25.40037,11.05209,7.66205,3.82065,1.97325,80.30926,-4.552039,-0.254942,0.434545,-4.31221,5.93091,-2.71924,50,5.77052,3.28457,-127.10802,-0.44719,-7.09213,24.7636,-22.4197,4cee9d1f-0757-4bb2-a118-6bcd57a012ae,NA,NA,NA,NA,NA,1000396958,"Morris, Rylan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,RED_UNI,1,Top,0,2,2,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20250228-PomonaPitzer-1,528fd900-f620-11ef-9580-87d9c9be22a3,86.73999,NA,NA,7.18712,NA,NA,NA,27c5113f-7cd2-4e59-98da-f9ff0abff72f,2025-02-28,22:06:55,2025-02-28T22:06:55Z,2025-02-28T22:06:55Z,NA,v3,POM_PIT,NA,NA,"Savas, Peter",1000276389,Right,POM_COL,54.7119,-128.02271,12.3818,5.77174,0.38093,-11.20985,-2.8454,3.54654,-3.54607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
8,2025-02-28,14:07:15,"Brunngraber, Max",1000276385,Right,POM_COL,Undefined,Fastball,NA,NA,85.13819,-1.821814,-2.717758,2084.532281,198.142497,12:30:00,5.9482,2.50104,5.97214,-22.30966,16.15418,4.89331,2.3976,0.38731,78.0095,-6.015152,-1.839367,0.446373,-3.27677,9.18091,-2.28852,50,5.79139,5.67208,-123.53446,-4.59361,-5.06642,24.48061,-17.97881,765a6cad-91c5-4681-84c2-ccd464896bd2,NA,NA,NA,NA,-0.653271,1000396958,"Morris, Rylan",1270.758931,NA,96.15118,Right,4.339964,NA,NA,NA,84.11142,83.54938,0.635724,-2.483912,1.43123,2.39091,-0.40318,NA,NA,NA,NA,NA,2,7,RED_UNI,1,Top,0,3,2,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,NA,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20250228-PomonaPitzer-1,5e76e010-f620-11ef-9580-87d9c9be22a3,84.4416,3.58,NA,7.12868,NA,NA,NA,27c5113f-7cd2-4e59-98da-f9ff0abff72f,2025-02-28,22:07:15,2025-02-28T22:07:15Z,2025-02-28T22:07:15Z,GroundBall,v3,POM_PIT,NA,NA,"Savas, Peter",1000276389,Right,POM_COL,54.52715,-124.42836,12.24031,5.94714,-3.93712,-8.9894,-2.49902,5.85708,-2.53321,42.785603,1.45212,140.16554,-16.19718,NA,NA,NA,NA,NA,NA,2.42331,9.9835,-21.77516,NA,NA,NA,NA,NA,NA,-0.38718,-1.94453,-5.03961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Medium,NA,NA,NA
9,2025-02-28,14:08:00,"Brunngraber, Max",1000276385,Right,POM_COL,Undefined,Cutter,NA,NA,78.99435,0.063288,-2.534821,2230.754632,151.103449,11:00:00,5.71944,2.71888,5.34596,-38.10471,7.52036,-3.38445,2.60347,0.05758,72.69639,-6.905138,-3.135345,0.486153,1.02453,4.15449,-2.48783,50,5.69782,5.2065,-114.61837,-1.14027,1.36649,20.66931,-26.63299,155986a7-f6f1-4950-af93-f2d5fe869650,NA,NA,NA,NA,-3.430016,1000074626,"Preece, Tyler",1344.701426,NA,98.67594,Right,16.627763,109.96623,26.4795,-2.72357,296.04354,289.5779,2.862721,1.02988,2.01654,2.75851,-0.08679,NA,NA,NA,NA,NA,3,1,RED_UNI,1,Top,0,0,0,Slider,InPlay,Undefined,LineDrive,Sacrifice,1,1,NA,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20250228-PomonaPitzer-1,7955fec0-f620-11ef-9580-87d9c9be22a3,77.53202,29.59488,NA,6.29797,NA,NA,NA,27c5113f-7cd2-4e59-98da-f9ff0abff72f,2025-02-28,22:08:00,2025-02-28T22:08:00Z,2025-02-28T22:08:00Z,LineDrive,v3,POM_PIT,NA,NA,"Savas, Peter",1000276389,Right,POM_COL,55.15402,-115.54406,10.33466,5.72218,0.05251,-13.3165,-2.71964,5.1453,0.68324,233.997411,2.01661,138.42095,-20.24645,4.32551,-0.75187,0.03298,0.03295,-0.01105,0.00124,2.75843,41.41731,-17.0483,0.87646,-0.10874,0.0888,-0.04826,0.01332,-0.00141,-0.08681,-8.29574,8.27859,-3.25253,0.9518,-0.21158,0.03453,-0.00319,9e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Medium,NA,NA,NA
10,2025-02-28,14:08:37,"Brunngraber, Max",1000276385,Right,POM_COL,Undefined,Fastball,NA,NA,87.8782,-0.244021,-2.168493,2196.27017,220.305506,01:15:00,5.84431,2.69967,5.77378,-24.47293,11.63839,8.96583,3.57766,1.42796,80.80711,-4.799937,-0.563887,0.432507,-5.10193,6.33028,-2.52576,50,5.80934,4.45041,-127.64604,-1.35754,-8.47822,24.50381,-21.65463,33db8b44-b576-47b3-b7a7-de5957b135e8,NA,NA,NA,NA,NA,684750,"Kirkland, Mark",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,RED_UNI,1,Top,1,0,0,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20250228-PomonaPitzer-1,8f7d88d0-f620-11ef-9580-87d9c9be22a3,87.14874,NA,NA,7.07109,NA,NA,NA,27c5113f-7cd2-4e59-98da-f9ff0abff72f,2025-02-28,22:08:37,2025-02-28T22:08:37Z,2025-02-28T22:08:37Z,NA,v3,POM_PIT,NA,NA,"Savas, Peter",1000276389,Right,POM_COL,54.72481,-128.54985,12.25191,5.84468,-0.55883,-10.82732,-2.69568,4.76313,-4.23911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
