PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-03-26,15:02:21,"Berggren, Austin",1000190938,Right,MIA_RED,Undefined,Slider,NA,NA,79.42114,0.675231,-1.45059,2759.870431,64.206264,08:15:00,5.74514,2.04286,5.4941700000000004,-51.67719,-6.74622,-16.75698,2.07056,-0.71074,73.28196,-8.706231,-4.438515,0.482441,8.09819,-3.24016,-1.90416,50,5.76891,3.571,-115.38654,-0.41262,10.90121,21.77581,-36.53572,524dbe56-71c4-4d58-90ce-a1907ea73792,NA,NA,NA,NA,NA,1000077015,"Moroknek, Jack",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,BUT_BUL,1,Top,0,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,MIA_RED,BUT_BUL,McKieFieldStad,D1,MAC,20250326-McKieFieldStad-1,d8df43c0-0a74-11f0-b06e-2ffbb3e9d59a,78.12859,NA,NA,6.13918,NA,NA,NA,c972a846-d3a9-45a3-bd92-a4d771705622,2025-03-26,19:02:21,2025-03-26T19:02:21Z,2025-03-26T19:02:21Z,NA,v3,471355,471250,NA,"Novak, David",1000076952,Right,MIA_RED,55.00751,-116.32772,10.88791,5.75262,1.16651,-18.26786,-2.04832,3.09983,5.45061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
2,2025-03-26,15:02:34,"Berggren, Austin",1000190938,Right,MIA_RED,Undefined,Fastball,NA,NA,89.84291,0.001337,-2.326045,2391.265298,244.303242,02:15:00,5.77677,1.88688,5.39529,-31.06088,4.10921,6.31386,3.18962,0.23203,82.43147,-5.689667,-1.203839,0.426833,-3.81024,2.37835,-1.68393,50,5.75502,5.01486,-130.40614,-1.17757,-6.58225,26.60112,-28.06537,67a4838d-e2aa-4839-ba1b-d2c640da1d34,NA,NA,NA,NA,-54.294391,1000077015,"Moroknek, Jack",4088.438834,NA,95.03884,Right,21.810727,57.22891,34.55237,-93.9406,NA,172.36902,NA,NA,0.68895,3.18843,-0.29983,NA,NA,NA,NA,NA,1,2,BUT_BUL,1,Top,0,0,1,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,MIA_RED,BUT_BUL,McKieFieldStad,D1,MAC,20250326-McKieFieldStad-1,e0c7f410-0a74-11f0-b06e-2ffbb3e9d59a,88.30717,37.16554,NA,7.41144,NA,NA,NA,c972a846-d3a9-45a3-bd92-a4d771705622,2025-03-26,19:02:34,2025-03-26T19:02:34Z,2025-03-26T19:02:34Z,NA,v3,471355,471250,NA,"Novak, David",1000076952,Right,MIA_RED,55.10335,-131.44303,13.30056,5.7796,-0.0836,-14.03269,-1.88441,5.27143,-3.29113,NA,0.68895,75.5275,-23.06904,5.24663,-1.31487,0.31497000000000003,-0.06998,0.01177,-0.00102,3.18843,51.7892,-22.82799,3.01177,-0.71866,0.17485,-0.03737,0.00626,-5.5e-4,-0.29983,-105.08596,12.64037,-1.64824,0.2683,-0.03585,0.00507,-5.6e-4,3e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Undefined,NA,NA,NA
3,2025-03-26,15:02:54,"Berggren, Austin",1000190938,Right,MIA_RED,Undefined,Fastball,NA,NA,92.20658,0.477088,-1.191636,2459.21837,173.718715,11:45:00,5.89459,1.71095,5.67178,-24.78927,8.32142,-0.80228,4.27371,0.53297,84.21967,-4.128364,-1.335006,0.414148,0.07551,4.40981,-1.6099,50,5.91932,2.82135,-133.89213,0.21861,0.13712,28.8704,-24.1678,b3dcbd41-6461-4012-a30f-0783fe25021a,NA,NA,NA,NA,NA,1000077015,"Moroknek, Jack",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,BUT_BUL,1,Top,0,0,2,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,NA,MIA_RED,BUT_BUL,McKieFieldStad,D1,MAC,20250326-McKieFieldStad-1,ecae85f0-0a74-11f0-b06e-2ffbb3e9d59a,91.012,NA,NA,7.98691,NA,NA,NA,c972a846-d3a9-45a3-bd92-a4d771705622,2025-03-26,19:02:54,2025-03-26T19:02:54Z,2025-03-26T19:02:54Z,NA,v3,471355,471250,NA,"Novak, David",1000076952,Right,MIA_RED,54.82501,-134.9285,14.4352,5.89591,1.08617,-12.0839,-1.71109,2.81643,0.06856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
4,2025-03-26,15:03:10,"Berggren, Austin",1000190938,Right,MIA_RED,Undefined,ChangeUp,NA,NA,83.72939,-0.200693,-1.57734,2018.411043,258.125881,02:30:00,5.5991,2.23785,5.3066,-38.46801,2.24339,4.62366,2.20498,1.14217,76.8456,-7.216118,-0.75572,0.459229,-2.76933,1.5311,-2.09823,50,5.55281,3.15327,-121.54094,-1.81825,-4.14244,23.82255,-29.88377,e63a75b4-1a29-4341-8234-c19d2e3b7da0,NA,NA,NA,NA,-21.060183,1000077015,"Moroknek, Jack",NA,NA,85.35329,Right,-60.702143,NA,NA,NA,2.81329,2.81329,0.01989,-34.118071,1.18955,2.17615,-1.13918,NA,NA,NA,NA,NA,1,4,BUT_BUL,1,Top,0,1,2,Slider,InPlay,Undefined,GroundBall,Out,1,0,NA,MIA_RED,BUT_BUL,McKieFieldStad,D1,MAC,20250326-McKieFieldStad-1,f6344470-0a74-11f0-b06e-2ffbb3e9d59a,82.07765,2.17615,NA,6.88379,NA,NA,NA,c972a846-d3a9-45a3-bd92-a4d771705622,2025-03-26,19:03:10,2025-03-26T19:03:10Z,2025-03-26T19:03:10Z,GroundBall,v3,471355,471250,NA,"Novak, David",1000076952,Right,MIA_RED,55.19221,-122.55441,11.91128,5.60311,-0.54692,-14.94188,-2.23612,3.3295,-2.07122,NA,1.18915,57.29051,NA,NA,NA,NA,NA,NA,NA,2.17691,-109.40747,NA,NA,NA,NA,NA,NA,NA,-1.13903,-22.06084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Estimated,Estimated,NA,NA,NA
5,2025-03-26,15:03:42,"Berggren, Austin",1000190938,Right,MIA_RED,Undefined,Slider,NA,NA,79.90153,-0.077431,-1.011959,2875.639214,62.070523,08:00:00,5.7311,1.99532,5.38277,-54.09924,-9.14103,-20.01115,1.15024,-0.62094,73.31189,-9.866626,-4.578454,0.482587,9.79977,-4.19189,-1.89011,50,5.68574,2.84408,-116.00159,-2.06388,13.20354,23.96879,-37.82192,0f4e295d-7571-44c6-a02b-d85da495cd4b,NA,NA,NA,NA,NA,10090716,"Carr, Harry",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,BUT_BUL,1,Top,1,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,MIA_RED,BUT_BUL,McKieFieldStad,D1,MAC,20250326-McKieFieldStad-1,09cbd4d0-0a75-11f0-b06e-2ffbb3e9d59a,78.10489,NA,NA,6.58964,NA,NA,NA,c972a846-d3a9-45a3-bd92-a4d771705622,2025-03-26,19:03:42,2025-03-26T19:03:42Z,2025-03-26T19:03:42Z,NA,v3,471355,471250,NA,"Novak, David",1000076952,Right,MIA_RED,55.11876,-117.05447,11.98439,5.73991,-0.40247,-18.91096,-2.0023,2.26408,6.60177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
6,2025-03-26,15:03:58,"Berggren, Austin",1000190938,Right,MIA_RED,Undefined,Fastball,NA,NA,89.86749,-0.03288,-1.92829,2392.227728,179.942106,12:00:00,5.86511,1.86914,5.52465,-23.24387,11.7291,-0.01079,3.89736,0.06485,82.34126,-4.350977,-1.930209,0.425635,-0.51067,6.25926,-1.70143,50,5.84685,4.39256,-130.45367,-0.89079,-0.88321,26.51139,-21.34859,b5484e7c-7bf5-42f6-95ae-48ba130abdaa,NA,NA,NA,NA,NA,10090716,"Carr, Harry",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,BUT_BUL,1,Top,1,1,0,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,NA,MIA_RED,BUT_BUL,McKieFieldStad,D1,MAC,20250326-McKieFieldStad-1,12c001b0-0a75-11f0-b06e-2ffbb3e9d59a,88.55572,NA,NA,7.52624,NA,NA,NA,c972a846-d3a9-45a3-bd92-a4d771705622,2025-03-26,19:03:58,2025-03-26T19:03:58Z,2025-03-26T19:03:58Z,NA,v3,471355,471250,NA,"Novak, David",1000076952,Right,MIA_RED,54.97181,-131.46018,13.2557,5.86529,-0.08029,-10.67429,-1.86884,4.42609,-0.4416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
7,2025-03-26,15:04:18,"Berggren, Austin",1000190938,Right,MIA_RED,Undefined,Fastball,NA,NA,89.2058,-0.588132,-1.462963,2597.416317,164.039462,11:30:00,5.90349,1.74213,5.5841,-28.33376,7.29378,-1.75591,2.99293,0.22934,81.40547,-5.824692,-1.776348,0.4296,0.46358,4.22122,-1.61529,50,5.83466,3.38413,-129.44749,-2.35008,0.78397,27.86072,-25.03539,a96fb4f5-99f9-48f3-b1ab-4d819ebee7d7,NA,NA,NA,NA,NA,10090716,"Carr, Harry",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,BUT_BUL,1,Top,1,2,0,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,MIA_RED,BUT_BUL,McKieFieldStad,D1,MAC,20250326-McKieFieldStad-1,1f09c230-0a75-11f0-b06e-2ffbb3e9d59a,87.73844,NA,NA,7.80032,NA,NA,NA,c972a846-d3a9-45a3-bd92-a4d771705622,2025-03-26,19:04:18,2025-03-26T19:04:18Z,2025-03-26T19:04:18Z,NA,v3,471355,471250,NA,"Novak, David",1000076952,Right,MIA_RED,54.91186,-130.50037,13.93036,5.9056,-1.40396,-12.51769,-1.74262,3.3545,0.39198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
8,2025-03-26,15:04:34,"Berggren, Austin",1000190938,Right,MIA_RED,Undefined,Fastball,NA,NA,90.98355,-1.037807,-2.091642,2524.730784,173.623251,11:45:00,5.85037,1.79709,5.52629,-23.0256,10.98485,-1.11579,2.96063,-0.25213,83.77709,-5.296051,-2.290382,0.419737,0.02429,6.13162,-1.61449,50,5.74483,4.87502,-132.08878,-3.22086,0.04327,26.11696,-21.25809,4a6e4e92-0568-43ec-a1e0-19062674d846,NA,NA,NA,NA,-171.42422,10090716,"Carr, Harry",1853.187122,NA,76.26059,Left,11.667717,NA,NA,NA,NA,38.22319,NA,NA,0.2825,2.69914,0.23286,NA,NA,NA,NA,NA,2,4,BUT_BUL,1,Top,1,2,1,Cutter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,MIA_RED,BUT_BUL,McKieFieldStad,D1,MAC,20250326-McKieFieldStad-1,2802aa00-0a75-11f0-b06e-2ffbb3e9d59a,89.80009,8.9736,NA,7.20647,NA,NA,NA,c972a846-d3a9-45a3-bd92-a4d771705622,2025-03-26,19:04:34,2025-03-26T19:04:34Z,2025-03-26T19:04:34Z,NA,v3,471355,471250,NA,"Novak, David",1000076952,Right,MIA_RED,54.97029,-133.06789,13.05848,5.85064,-2.4239,-10.62905,-1.79722,4.8734,0.02163,245.011264,0.27826,-108.1585,12.11092,NA,NA,NA,NA,NA,NA,2.70052,22.57002,-14.83434,NA,NA,NA,NA,NA,NA,0.23592,-16.44561,-5.03331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Undefined,NA,NA,NA
9,2025-03-26,15:04:53,"Berggren, Austin",1000190938,Right,MIA_RED,Undefined,ChangeUp,NA,NA,84.61855,-1.396707,-3.088296,2144.733052,206.229325,12:45:00,5.64082,1.87134,5.56868,-34.19821,5.02488,1.92362,1.48414,-0.85595,78.42579,-7.639777,-2.745467,0.450757,-1.76067,3.21288,-1.6063,50,5.49755,6.54949,-122.82655,-4.18751,-2.71448,22.22526,-27.2206,caaa054e-0f2c-432e-b156-6ea6d42d480c,NA,NA,NA,NA,66.845459,10090716,"Carr, Harry",NA,NA,54.92393,Left,-33.464135,NA,NA,NA,4.65794,4.38624,0.036105,40.38336,2.59036,1.6099,0.77845,NA,NA,NA,NA,NA,2,5,BUT_BUL,1,Top,1,2,2,Slider,InPlay,Undefined,GroundBall,Single,0,0,NA,MIA_RED,BUT_BUL,McKieFieldStad,D1,MAC,20250326-McKieFieldStad-1,33bab1d0-0a75-11f0-b06e-2ffbb3e9d59a,83.62034,1.6099,NA,6.19276,NA,NA,NA,c972a846-d3a9-45a3-bd92-a4d771705622,2025-03-26,19:04:53,2025-03-26T19:04:53Z,2025-03-26T19:04:53Z,GroundBall,v3,471355,471250,NA,"Novak, David",1000076952,Right,MIA_RED,54.93121,-123.71562,11.11263,5.64328,-3.0986,-13.6103,-1.87047,6.65808,-1.35724,NA,2.58977,26.52607,NA,NA,NA,NA,NA,NA,NA,1.6109,-44.59002,NA,NA,NA,NA,NA,NA,NA,0.77708,62.02582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Low,Low,NA,NA,NA
10,2025-03-26,15:05:36,"Berggren, Austin",1000190938,Right,MIA_RED,Undefined,Slider,NA,NA,78.40092,1.39039,-1.230928,2683.665459,62.640716,08:00:00,5.67361,1.97226,5.59668,-53.68243,-7.22985,-16.98891,2.49873,-0.59288,71.47234,-8.415189,-4.26513,0.490542,8.22689,-3.65689,-1.85545,50,5.75793,3.1,-113.76892,0.96148,10.64063,23.43929,-36.90386,68109fcc-f89a-4960-a782-ffd80255e4d6,NA,NA,NA,NA,18.270256,1000116126,"Bello, Jack",NA,NA,61.78665,Right,-40.963539,NA,NA,NA,3.86953,3.86953,0.04061,22.899801,0.91365,2.42362,0.63053,NA,NA,NA,NA,NA,3,1,BUT_BUL,1,Top,1,0,0,Curveball,InPlay,Undefined,GroundBall,Out,2,0,NA,MIA_RED,BUT_BUL,McKieFieldStad,D1,MAC,20250326-McKieFieldStad-1,4d8c0a00-0a75-11f0-b06e-2ffbb3e9d59a,76.83831,2.42362,NA,6.92858,NA,NA,NA,c972a846-d3a9-45a3-bd92-a4d771705622,2025-03-26,19:05:36,2025-03-26T19:05:36Z,2025-03-26T19:05:36Z,GroundBall,v3,471355,471250,NA,"Novak, David",1000076952,Right,MIA_RED,54.90336,-114.77469,11.71965,5.68269,2.54501,-18.45193,-1.97867,2.64341,5.32032,NA,0.9117,65.27771,NA,NA,NA,NA,NA,NA,NA,2.4254,-59.68076,NA,NA,NA,NA,NA,NA,NA,0.6299,21.55095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Estimated,Estimated,NA,NA,NA
