PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-03-08,14:14:32,"Hilton, Jake",828436,Left,POM_COL,Undefined,Fastball,NA,NA,85.88598,-1.409896,1.259973,2176.806447,132.976669,10:30:00,5.56096,-0.44732,5.56567,-21.13135,18.10702,-17.78678,2.48233,-0.75231,76.80637,-5.42805,-1.913483,0.450844,9.41524,10.07056,0.35063,50,5.42601,-1.96561,-124.36004,-3.69829,14.38703,30.57661,-16.78567,29524f65-e542-4866-99ce-7851674c29ae,NA,NA,NA,NA,-157.337768,1000123775,"Schoenfeld, Teddy",2808.024705,NA,45.78136,Right,47.057368,NA,NA,NA,NA,17.81891,NA,NA,0.43167,2.56264,0.73046,NA,NA,NA,NA,NA,1,1,MAS_INS,1,Top,0,0,0,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,POM_COL,MAS_INS,PomonaPitzer,D3,Team,20250308-PomonaPitzer-2,b6bc4760-fc6a-11ef-b7c0-958c15ae1882,83.6041,18.82833,NA,9.0796,NA,NA,NA,af11d304-0321-4b92-bef7-eed05e7e550e,2025-03-08,22:14:32,2025-03-08T22:14:32Z,2025-03-08T22:14:32Z,NA,v3,POM_PIT,NA,NA,"Hattenburg, Xavier",10277269,Right,POM_COL,54.93033,-125.56642,15.28831,5.55886,-3.03603,-8.39283,0.43938,-2.53323,7.19352,36.352576,0.43527,-42.33154,1.02881,NA,NA,NA,NA,NA,NA,2.57281,48.82295,-23.19169,NA,NA,NA,NA,NA,NA,0.72392,-17.41212,5.3222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Undefined,NA,NA,NA
2,2025-03-08,14:15:01,"Hilton, Jake",828436,Left,POM_COL,Undefined,Fastball,NA,NA,86.66787,-1.711931,1.69155,2208.900312,152.609021,11:00:00,5.51497,-0.48754,5.39587,-18.55351,19.66521,-9.50414,2.36334,0.30614,78.60478,-5.221716,0.001989,0.444948,5.25449,10.76178,0.3434,50,5.34957,-3.28633,-125.59254,-4.32292,8.33052,27.19343,-15.1122,a36ccf56-dac4-43c1-9c48-758c7278fe82,NA,NA,NA,NA,NA,1000123775,"Schoenfeld, Teddy",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,MAS_INS,1,Top,0,0,1,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,MAS_INS,PomonaPitzer,D3,Team,20250308-PomonaPitzer-2,c7b14070-fc6a-11ef-b7c0-958c15ae1882,84.71197,NA,NA,8.06309,NA,NA,NA,af11d304-0321-4b92-bef7-eed05e7e550e,2025-03-08,22:15:01,2025-03-08T22:15:01Z,2025-03-08T22:15:01Z,NA,v3,POM_PIT,NA,NA,"Hattenburg, Xavier",10277269,Right,POM_COL,55.10049,-126.69209,13.59672,5.51201,-3.71186,-7.5561,0.48308,-3.62317,4.16526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Medium,Medium,Medium,NA,NA,NA,NA,NA
3,2025-03-08,14:15:20,"Hilton, Jake",828436,Left,POM_COL,Undefined,Fastball,NA,NA,87.42558,-1.186236,2.291861,2264.77755,171.128651,11:45:00,5.49819,-0.3592,5.73047,-17.44651,19.48985,-2.85205,2.93852,1.5387,79.59477,-4.506094,1.782213,0.43742,2.09725,10.59426,0.16975,50,5.38853,-4.95107,-126.78862,-3.12765,3.40364,26.65073,-14.98065,74aa682f-acfd-4211-931d-0299ce0414ef,NA,NA,NA,NA,NA,1000123775,"Schoenfeld, Teddy",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,MAS_INS,1,Top,0,0,2,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,MAS_INS,PomonaPitzer,D3,Team,20250308-PomonaPitzer-2,d2ebb3d0-fc6a-11ef-b7c0-958c15ae1882,86.16994,NA,NA,7.83081,NA,NA,NA,af11d304-0321-4b92-bef7-eed05e7e550e,2025-03-08,22:15:20,2025-03-08T22:15:20Z,2025-03-08T22:15:20Z,NA,v3,POM_PIT,NA,NA,"Hattenburg, Xavier",10277269,Right,POM_COL,54.7659,-127.78647,13.32537,5.49514,-2.56675,-7.49033,0.35752,-5.07851,1.70182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
4,2025-03-08,14:15:39,"Hilton, Jake",828436,Left,POM_COL,Undefined,Curveball,NA,NA,74.21529,2.359356,0.150039,2316.651902,333.033593,05:00:00,5.33516,-0.59863,5.32729,-72.86146,-20.34052,11.26914,1.47853,0.48125,67.711,-10.8199,2.15827,0.5216,-5.5967,-10.43304,0.57663,50,5.49571,-0.71024,-107.66798,1.9684,-6.45987,21.60883,-44.21616,904b70b6-916e-44f3-a845-a4c8d06b9da2,NA,NA,NA,NA,-20.027457,1000123775,"Schoenfeld, Teddy",NA,NA,84.06721,Right,-5.018289,NA,NA,NA,15.25041,14.56042,0.116465,-20.689134,1.05678,1.37211,-0.48138,NA,NA,NA,NA,NA,1,4,MAS_INS,1,Top,0,1,2,Curveball,InPlay,Undefined,GroundBall,Single,0,0,NA,POM_COL,MAS_INS,PomonaPitzer,D3,Team,20250308-PomonaPitzer-2,de761bf0-fc6a-11ef-b7c0-958c15ae1882,72.26311,1.37211,NA,6.50429,NA,NA,NA,af11d304-0321-4b92-bef7-eed05e7e550e,2025-03-08,22:15:39,2025-03-08T22:15:39Z,2025-03-08T22:15:39Z,GroundBall,v3,POM_PIT,NA,NA,"Hattenburg, Xavier",10277269,Right,POM_COL,55.1778,-108.70219,10.80442,5.35086,4.08461,-22.10808,0.60322,-0.40107,-3.22993,130.643883,1.057,115.37351,-16.75416,NA,NA,NA,NA,NA,NA,1.37209,-10.78265,-8.57131,NA,NA,NA,NA,NA,NA,-0.48134,-42.06863,-0.52398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA
5,2025-03-08,14:16:19,"Hilton, Jake",828436,Left,POM_COL,Undefined,Fastball,NA,NA,86.81972,-1.087657,1.035132,2224.456154,158.660413,11:15:00,5.56731,-0.55533,5.31114,-18.64922,19.5547,-7.12264,2.99202,-0.17717,78.63882,-4.615224,-0.229329,0.444862,3.8613,10.49099,0.46674,50,5.45568,-1.95356,-125.8455,-2.96997,6.14097,27.51228,-15.48918,de0e0eb6-cea0-4c73-82e6-9fa5f1beda6f,NA,NA,NA,NA,NA,1000292133,"Moore, Eitan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,MAS_INS,1,Top,0,0,0,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,MAS_INS,PomonaPitzer,D3,Team,20250308-PomonaPitzer-2,f6806fc0-fc6a-11ef-b7c0-958c15ae1882,84.7284,NA,NA,8.18089,NA,NA,NA,af11d304-0321-4b92-bef7-eed05e7e550e,2025-03-08,22:16:19,2025-03-08T22:16:19Z,2025-03-08T22:16:19Z,NA,v3,POM_PIT,NA,NA,"Hattenburg, Xavier",10277269,Right,POM_COL,55.18495,-126.97397,13.75614,5.56447,-2.33465,-7.74459,0.55204,-2.20545,3.07049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
6,2025-03-08,14:16:59,"Hilton, Jake",828436,Left,POM_COL,Undefined,Fastball,NA,NA,86.40454,0.376709,1.021325,2188.911989,135.489194,10:30:00,5.53195,-0.73954,5.30495,-24.04832,14.71209,-13.10213,3.88161,-0.87252,77.84534,-4.12802,-1.304351,0.44809,6.85327,7.63772,0.6566,50,5.54925,-1.64385,-125.20815,0.01359,10.72982,28.52378,-20.2161,da4e0875-5e71-4592-b9d1-e60d71261c99,NA,NA,NA,NA,NA,1000292133,"Moore, Eitan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,MAS_INS,1,Top,0,0,1,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,MAS_INS,PomonaPitzer,D3,Team,20250308-PomonaPitzer-2,0e031d00-fc6b-11ef-b7c0-958c15ae1882,84.11794,NA,NA,8.55921,NA,NA,NA,af11d304-0321-4b92-bef7-eed05e7e550e,2025-03-08,22:16:59,2025-03-08T22:16:59Z,2025-03-08T22:16:59Z,NA,v3,POM_PIT,NA,NA,"Hattenburg, Xavier",10277269,Right,POM_COL,55.19119,-126.38522,14.26189,5.53147,0.84784,-10.10805,0.73358,-2.08663,5.36491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
7,2025-03-08,14:18:09,"Hilton, Jake",828436,Left,POM_COL,Undefined,ChangeUp,NA,NA,74.66444,0.214002,2.355224,1696.277915,101.021833,09:15:00,5.31664,-0.788,5.46158,-45.17632,6.22134,-22.86812,1.75243,-0.48793,68.03501,-8.084504,-1.719159,0.515992,12.2704,3.56961,0.5968,50,5.3047,-3.60096,-108.2766,-1.00265,14.42349,20.64324,-27.97809,c4bc1c74-461d-4157-a160-df73973dd1cc,NA,NA,NA,NA,-13.395131,1000292133,"Moore, Eitan",1941.187856,NA,75.32128,Right,4.585276,NA,NA,NA,57.81475,57.29891,0.540501,-12.994262,1.7484,1.80917,0.47486,NA,NA,NA,NA,NA,2,3,MAS_INS,1,Top,0,1,1,Changeup,InPlay,Undefined,GroundBall,Out,2,0,NA,POM_COL,MAS_INS,PomonaPitzer,D3,Team,20250308-PomonaPitzer-2,37ae8860-fc6b-11ef-b7c0-958c15ae1882,73.04848,2.64157,NA,6.62942,NA,NA,NA,af11d304-0321-4b92-bef7-eed05e7e550e,2025-03-08,22:18:09,2025-03-08T22:18:09Z,2025-03-08T22:18:09Z,GroundBall,v3,POM_PIT,NA,NA,"Hattenburg, Xavier",10277269,Right,POM_COL,55.03863,-109.23301,10.32162,5.32113,0.29358,-13.98905,0.77912,-4.2692,7.21174,14.910951,1.7535,106.99469,-11.14095,NA,NA,NA,NA,NA,NA,1.82626,8.40736,-21.86159,NA,NA,NA,NA,NA,NA,0.47615,-25.54239,1.12436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA
8,2025-03-08,14:18:47,"Hilton, Jake",828436,Left,POM_COL,Undefined,Curveball,NA,NA,71.36243,3.91882,-1.036218,2281.904929,323.691981,04:45:00,5.31701,-0.63844,5.26231,-77.36016,-19.91989,16.19139,2.55835,-0.26277,64.47642,-10.106682,1.840291,0.545481,-8.35886,-10.50477,0.72107,50,5.61957,1.25308,-103.28999,4.50929,-8.82942,20.77249,-43.27019,876d98be-245d-48e5-9135-dc570f56b0ab,NA,NA,NA,NA,NA,10046007,"Spivey, John",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,MAS_INS,1,Top,2,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,MAS_INS,PomonaPitzer,D3,Team,20250308-PomonaPitzer-2,4e6fba60-fc6b-11ef-b7c0-958c15ae1882,69.09945,NA,NA,6.88601,NA,NA,NA,af11d304-0321-4b92-bef7-eed05e7e550e,2025-03-08,22:18:47,2025-03-08T22:18:47Z,2025-03-08T22:18:47Z,NA,v3,POM_PIT,NA,NA,"Hattenburg, Xavier",10277269,Right,POM_COL,55.24217,-104.33891,10.38624,5.33671,6.69424,-21.6351,0.64654,1.69893,-4.41471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
9,2025-03-08,14:19:04,"Hilton, Jake",828436,Left,POM_COL,Undefined,ChangeUp,NA,NA,75.99629,-0.416548,1.704471,1682.580756,102.845438,09:30:00,5.28456,-0.73884,5.37828,-42.68817,7.21441,-23.91438,1.33654,-1.13336,69.09987,-8.253442,-2.552523,0.508432,12.56902,4.25969,0.60384,50,5.21736,-2.35966,-110.19213,-2.16417,15.24844,22.01253,-27.0063,541a84b7-27d0-4a66-a638-494e29e0ab76,NA,NA,NA,NA,NA,10046007,"Spivey, John",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,MAS_INS,1,Top,2,0,1,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,POM_COL,MAS_INS,PomonaPitzer,D3,Team,20250308-PomonaPitzer-2,58b5e2b0-fc6b-11ef-b7c0-958c15ae1882,74.13467,NA,NA,6.89642,NA,NA,NA,af11d304-0321-4b92-bef7-eed05e7e550e,2025-03-08,22:19:04,2025-03-08T22:19:04Z,2025-03-08T22:19:04Z,NA,v3,POM_PIT,NA,NA,"Hattenburg, Xavier",10277269,Right,POM_COL,55.12135,-111.21049,11.00627,5.28858,-0.91478,-13.50315,0.72932,-3.0651,7.62422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
10,2025-03-08,14:19:24,"Hilton, Jake",828436,Left,POM_COL,Undefined,ChangeUp,NA,NA,76.99628,0.876952,0.012658,1680.182683,128.646349,10:15:00,5.31422,-0.82671,5.487,-33.77041,14.75556,-16.2845,3.32052,-2.17191,69.5038,-5.424336,-2.887321,0.50137,8.16689,7.65902,0.83681,50,5.36871,0.61495,-111.59927,0.68829,10.14431,22.90867,-22.66058,dfb00047-c9b3-41fb-9e82-252bfb22c762,NA,NA,NA,NA,NA,10046007,"Spivey, John",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,MAS_INS,1,Top,2,0,2,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,MAS_INS,PomonaPitzer,D3,Team,20250308-PomonaPitzer-2,64cb9ae0-fc6b-11ef-b7c0-958c15ae1882,75.17886,NA,NA,7.49248,NA,NA,NA,af11d304-0321-4b92-bef7-eed05e7e550e,2025-03-08,22:19:24,2025-03-08T22:19:24Z,2025-03-08T22:19:24Z,NA,v3,POM_PIT,NA,NA,"Hattenburg, Xavier",10277269,Right,POM_COL,55.00882,-112.62277,11.45433,5.31534,1.70071,-11.33029,0.81946,0.16173,5.07216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
