PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-02-21,13:03:53,"Lavin, Sam",1000364332,Right,GEO_PAT,Undefined,Fastball,NA,NA,86.2071,-1.109656,-0.660301,2042.285831,220.673024,01:15:00,6.44058,0.1863,6.35649,-21.83454,16.0369,12.49316,3.59948,0.61961,76.93416,-5.312022,1.602283,0.442922,-6.62788,9.14067,-0.14329,50,6.34988,0.92533,-124.95339,-2.9968,-10.19863,31.4487,-18.10884,f5b9f7a6-5398-4030-af19-580824f66e0d,NA,NA,NA,NA,NA,10300852,"Greco, Garrett",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,SPU_PEA,1,Top,0,0,0,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250221-SpuhlerFieldMain-1,36fe8490-f07e-11ef-852a-df3eeeac0857,85.09949,NA,NA,9.27294,NA,NA,NA,1ef05543-a5c3-4237-94aa-88fe1fa59ce1,2025-02-21,18:03:53,2025-02-21T18:03:53Z,2025-02-21T18:03:53Z,NA,v3,471300,471429,NA,"Raymond, Andrew",10148052,Right,GEO_PAT,54.13867,-125.99071000000001,15.72435,6.43887,-2.39949,-9.05442,-0.17936,1.26174,-5.09931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
2,2025-02-21,13:04:09,"Lavin, Sam",1000364332,Right,GEO_PAT,Undefined,Fastball,NA,NA,88.48056,-0.461699,0.78473,2080.212484,179.060349,12:00:00,6.3843,0.15231,6.59162,-15.93084,19.73509,-0.30039,4.63362,0.84638,78.6906,-3.608938,0.730112,0.429831,0.43787,10.85426,-0.20588,50,6.34543,-1.74466,-128.28188,-1.36742,0.70917,33.47573,-14.59453,0f2bc48d-fccf-4e12-bc42-0803ee73679a,NA,NA,NA,NA,NA,10300852,"Greco, Garrett",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,SPU_PEA,1,Top,0,0,1,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250221-SpuhlerFieldMain-1,40872940-f07e-11ef-852a-df3eeeac0857,87.69121,NA,NA,9.78995,NA,NA,NA,1ef05543-a5c3-4237-94aa-88fe1fa59ce1,2025-02-21,18:04:09,2025-02-21T18:04:09Z,2025-02-21T18:04:09Z,NA,v3,471300,471429,NA,"Raymond, Andrew",10148052,Right,GEO_PAT,53.90237,-129.29621,16.73787,6.38016,-0.9252,-7.29727,-0.15269,-1.76615,0.35459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
3,2025-02-21,13:04:27,"Lavin, Sam",1000364332,Right,GEO_PAT,Undefined,Cutter,NA,NA,81.0022,1.053044,-1.20601,2132.999614,120.400054,10:00:00,6.26034,0.15503,6.071,-40.01321,3.1928,-2.65984,3.90074,-1.18285,72.68237,-6.420119,-1.685046,0.47309,0.94398,1.77831,-0.06022,50,6.32117,2.57512,-117.42239,0.913,1.28727,27.0634,-29.74907,7a6d3625-c9e4-4848-9002-c4fd1770424d,NA,NA,NA,NA,NA,10300852,"Greco, Garrett",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,SPU_PEA,1,Top,0,1,1,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250221-SpuhlerFieldMain-1,4b4085c0-f07e-11ef-852a-df3eeeac0857,79.67295,NA,NA,8.31982,NA,NA,NA,1ef05543-a5c3-4237-94aa-88fe1fa59ce1,2025-02-21,18:04:27,2025-02-21T18:04:27Z,2025-02-21T18:04:27Z,NA,v3,471300,471429,NA,"Raymond, Andrew",10148052,Right,GEO_PAT,54.42745,-118.43843,13.5317,6.26594,2.02986,-14.87453,-0.15599,2.5268,0.64364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
4,2025-02-21,13:04:47,"Lavin, Sam",1000364332,Right,GEO_PAT,Undefined,Fastball,NA,NA,90.3432,-2.467779,-1.644223,2141.083921,185.572782,12:15:00,6.28946,-0.01309,6.67024,-17.09773,17.27233,1.54461,2.60441,-1.38917,80.10282,-5.816822,-1.362986,0.42195,-1.42748,10.40095,0.12282,50,6.1167299999999996,3.69126,-130.80443,-6.03584,-2.38842,36.39202,-14.7715,7232af3d-f57b-4156-8119-e0a0b6fb830c,NA,NA,NA,NA,NA,10300852,"Greco, Garrett",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,SPU_PEA,1,Top,0,1,2,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250221-SpuhlerFieldMain-1,570a8ef0-f07e-11ef-852a-df3eeeac0857,89.32908,NA,NA,10.24038,NA,NA,NA,1ef05543-a5c3-4237-94aa-88fe1fa59ce1,2025-02-21,18:04:47,2025-02-21T18:04:47Z,2025-02-21T18:04:47Z,NA,v3,471300,471429,NA,"Raymond, Andrew",10148052,Right,GEO_PAT,53.82456,-131.86419,18.19601,6.28624,-5.60568,-7.38575,0.01432,3.76081,-1.19421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
5,2025-02-21,13:05:04,"Lavin, Sam",1000364332,Right,GEO_PAT,Undefined,Fastball,NA,NA,88.49298,-2.139609,-0.480975,2093.947943,196.651567,12:30:00,6.28591,-0.0965,6.79139,-17.98013,17.75985,4.8528,2.83347,-0.13116,78.19892,-5.676884,0.405255,0.430277,-2.74284,10.64867,0.12624,50,6.13995,0.88758,-128.21689,-5.19,-4.38845,36.09693,-15.13655,308ef124-76fc-464d-8742-051492ec8e0a,NA,NA,NA,NA,-52.454556,10300852,"Greco, Garrett",4246.56984,NA,68.78194,Left,49.79959,52.33344,75.53261,-96.75334,199.37706,106.66642,4.178177,-66.061245,0.97016,3.57488,-1.35847,NA,NA,NA,NA,NA,1,5,SPU_PEA,1,Top,0,2,2,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250221-SpuhlerFieldMain-1,619adfa0-f07e-11ef-852a-df3eeeac0857,87.60033,75.52651,NA,10.29406,NA,NA,NA,1ef05543-a5c3-4237-94aa-88fe1fa59ce1,2025-02-21,18:05:04,2025-02-21T18:05:04Z,2025-02-21T18:05:04Z,Popup,v3,471300,471429,NA,"Raymond, Andrew",10148052,Right,GEO_PAT,53.70451,-129.25561,18.04847,6.28303,-4.75443,-7.56827,0.09888,1.01386,-2.19423,135.985975,0.97245,39.64985,-10.7611,3.02962,-1.1671,0.64355,-0.2547,0.05062,-0.0038,3.56648,77.27237,-25.16325,4.76731,-2.80057,1.34127,-0.38594,0.0579,-0.00348,-1.35053,-51.82401,2.43156,-1.50198,1.61379,-0.85304,0.23322,-0.03096,0.00156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Medium,Low,NA,NA,NA
6,2025-02-21,13:05:27,"Lavin, Sam",1000364332,Right,GEO_PAT,Undefined,Cutter,NA,NA,81.61094,-2.46937,-1.161491,2088.746868,135.654228,10:30:00,6.33038,-0.07151,6.30608,-39.07455,3.35292,-1.64965,0.79723,-1.27922,73.45924,-9.744192,-1.4607,0.468808,0.43957,3.09354,0.15751,50,6.1307,2.45796,-118.24962,-6.26521,0.60432,28.64188,-27.92093,5896b3f5-ffec-4d52-9fcb-61dc61e1add9,NA,NA,NA,NA,NA,10300852,"Greco, Garrett",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,SPU_PEA,1,Top,0,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250221-SpuhlerFieldMain-1,6eec2510-f07e-11ef-852a-df3eeeac0857,80.4006,NA,NA,8.15171,NA,NA,NA,1ef05543-a5c3-4237-94aa-88fe1fa59ce1,2025-02-21,18:05:27,2025-02-21T18:05:27Z,2025-02-21T18:05:27Z,NA,v3,471300,471429,NA,"Raymond, Andrew",10148052,Right,GEO_PAT,54.19377,-119.26109,14.32094,6.33454,-5.2792,-13.96047,0.07109,2.43662,0.30216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
7,2025-02-21,13:05:44,"Lavin, Sam",1000364332,Right,GEO_PAT,Undefined,Fastball,NA,NA,88.00838,-2.097468,-0.214248,2026.234587,157.116992,11:15:00,6.32299,-0.05941,6.83086,-14.26918,21.22804,-8.3904,3.21981,-0.95404,78.95215,-4.928164,-1.746983,0.428814,4.37221,12.363,0.07578,50,6.18245,0.79024,-127.74602,-4.95051,7.06154,31.86413,-12.20658,3297007e-b2d1-43a1-b296-4bfbe82acf86,NA,NA,NA,NA,23.896604,10300852,"Greco, Garrett",1006.93716,NA,45.87837,Left,25.690546,NA,NA,NA,111.50181,111.11391,1.980949,23.255642,1.78761,3.27495,0.94873,NA,NA,NA,NA,NA,1,7,SPU_PEA,1,Top,0,3,2,Cutter,InPlay,Undefined,GroundBall,Out,1,0,NA,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250221-SpuhlerFieldMain-1,79486d70-f07e-11ef-852a-df3eeeac0857,87.89934,16.49866,NA,9.05622,NA,NA,NA,1ef05543-a5c3-4237-94aa-88fe1fa59ce1,2025-02-21,18:05:44,2025-02-21T18:05:44Z,2025-02-21T18:05:44Z,GroundBall,v3,471300,471429,NA,"Raymond, Andrew",10148052,Right,GEO_PAT,53.66848,-128.65781,15.93206,6.31911,-4.60122,-6.10329,0.05606,0.58817,3.53077,156.783977,1.78756,55.44312,-2.93148,0.7203,-0.5132,0.27023,-0.07986,0.01066,-1.9e-4,3.27496,29.16964,-16.6134,0.64455,-0.14671,0.14169,-0.08699,0.02504,-0.0029,0.9487,24.56624,-1.73789,0.3082,-0.29876,0.21779,-0.07254,0.01068,-3.9e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA
8,2025-02-21,13:06:23,"Lavin, Sam",1000364332,Right,GEO_PAT,Undefined,Fastball,NA,NA,88.7304,-3.138111,0.157393,2052.683118,190.67136,12:15:00,6.38315,0.0614,6.62135,-15.87406,19.8534,3.45579,2.18351,0.49352,78.67205,-6.267796,0.786426,0.430202,-1.7335,12.00528,-0.07321,50,6.16298,-0.49326,-128.42804,-7.37448,-2.79485,35.17995,-12.81837,d9240051-d1b0-4b30-ac5b-fdf6e4d5f495,NA,NA,NA,NA,NA,10301360,"Kendrick, Tommy",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,SPU_PEA,1,Top,1,0,0,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250221-SpuhlerFieldMain-1,9036c9f0-f07e-11ef-852a-df3eeeac0857,87.61567,NA,NA,10.05835,NA,NA,NA,1ef05543-a5c3-4237-94aa-88fe1fa59ce1,2025-02-21,18:06:23,2025-02-21T18:06:23Z,2025-02-21T18:06:23Z,NA,v3,471300,471429,NA,"Raymond, Andrew",10148052,Right,GEO_PAT,53.8733,-129.48469,17.58997,6.3787,-6.98947,-6.40919,-0.05966,-0.40931,-1.39742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
9,2025-02-21,13:06:39,"Lavin, Sam",1000364332,Right,GEO_PAT,Undefined,Fastball,NA,NA,89.6763,-1.383426,1.616356,2155.798618,176.867248,12:00:00,6.41339,0.05981,6.58224,-12.96831,22.09375,-1.12732,4.06405,1.44763,79.11489,-4.001774,1.411541,0.426177,1.20008,12.41142,-0.17031,50,6.31205,-3.61479,-129.81563,-3.34322,1.97389,36.30966,-11.75956,ba85ac44-1761-4cfa-a7dd-e013a1764123,NA,NA,NA,NA,NA,10301360,"Kendrick, Tommy",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,SPU_PEA,1,Top,1,0,1,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250221-SpuhlerFieldMain-1,99bf6ea0-f07e-11ef-852a-df3eeeac0857,88.44314,NA,NA,10.56141,NA,NA,NA,1ef05543-a5c3-4237-94aa-88fe1fa59ce1,2025-02-21,18:06:39,2025-02-21T18:06:39Z,2025-02-21T18:06:39Z,NA,v3,471300,471429,NA,"Raymond, Andrew",10148052,Right,GEO_PAT,53.90923,-130.90448,18.15483,6.40702,-2.99057,-5.87978,-0.06102,-3.67399,0.98695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
10,2025-02-21,13:06:57,"Lavin, Sam",1000364332,Right,GEO_PAT,Undefined,Fastball,NA,NA,89.02527,-1.596061,-1.557452,2094.157351,207.900165,01:00:00,6.33292,-0.01776,6.81806,-16.923,18.67387,9.0265,3.46555,-0.68688,77.88379,-4.967819,0.09088,0.429415,-5.38272,10.96174,0.11564,50,6.22334,3.14262,-128.86836,-3.93866,-8.61992,38.65232,-14.6199,d93f461b-353f-4e9f-a93d-7093838c4026,NA,NA,NA,NA,9.381438,10301360,"Kendrick, Tommy",931.080982,NA,78.65122,Left,8.125615,NA,NA,NA,123.0484,123.0484,1.205209,7.790538,0.68874,3.38843,0.65939,NA,NA,NA,NA,NA,2,3,SPU_PEA,1,Top,1,1,1,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,NA,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250221-SpuhlerFieldMain-1,a48ffca0-f07e-11ef-852a-df3eeeac0857,87.77627,7.39905,NA,11.14148,NA,NA,NA,1ef05543-a5c3-4237-94aa-88fe1fa59ce1,2025-02-21,18:06:57,2025-02-21T18:06:57Z,2025-02-21T18:06:57Z,GroundBall,v3,471300,471429,NA,"Raymond, Andrew",10148052,Right,GEO_PAT,53.67555,-129.96611,19.32616,6.3293,-3.52344,-7.30995,0.02291,3.38743,-4.30996,100.181416,0.68874,112.66944,-12.42214,2.46644,-0.46637,0.06473,-0.00922,0.00218,-2.1e-4,3.38843,16.30471,-17.11051,1.13079,-0.09041,0.00501,0.00491,-4.6e-4,-9e-5,0.65939,18.6148,-6.37346,2.23933,-0.64715,0.14382,-0.03137,0.00568,-5.3e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA
