PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-04-27,14:32:30,"Woods, Eamonn",1000115603,Right,POM_COL,Undefined,Fastball,NA,NA,85.81908,-0.831485,-1.480849,2083.529482,201.007606,12:45:00,5.58489,0.68807,5.94773,-13.46473,24.85852,9.01941,3.69129,0.06587,77.34252,-3.486215,0.138716,0.445556,-5.09977,13.41257,-0.57529,50,5.51132,2.85077,-124.48623,-2.10183,-7.89223,28.2069,-11.41719,7c24a9ea-7576-4cec-9e8e-c70f95748ee7,NA,NA,NA,NA,169.340427,1000242068,"Garcia, Alec",2292.818919,NA,70.52036,Right,19.632363,NA,NA,NA,NA,20.05569,NA,NA,1.07334,3.59537,-0.10573,NA,NA,NA,NA,NA,1,1,CLU_KIN,1,Top,0,0,0,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-2,1fee1130-23af-11f0-8e2e-710d118fca12,84.59634,10.01331,NA,8.47656,NA,NA,NA,d6dd59cf-f9ac-4159-a241-cd4264778e4a,2025-04-27,21:32:30,2025-04-27T21:32:30Z,2025-04-27T21:32:30Z,NA,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.54959,-125.51287,14.10345,5.58025,-1.68628,-5.7086,-0.68427,3.13803,-3.94612,295.954751,1.07284,-95.70716,13.50921,NA,NA,NA,NA,NA,NA,3.5982,34.58403,-27.25099,NA,NA,NA,NA,NA,NA,-0.10221,17.81089,-16.79431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Undefined,NA,NA,NA
2,2025-04-27,14:32:53,"Woods, Eamonn",1000115603,Right,POM_COL,Undefined,Slider,NA,NA,78.73825,-1.845726,-1.412652,1959.683689,123.444759,10:00:00,5.51131,0.8821,5.75262,-44.25073,3.2313,-1.61902,0.1044,-0.56816,69.53636,-10.053999,-1.70323,0.495948,0.22571,3.00658,-0.76384,50,5.3318,2.86795,-113.73995,-5.05949,0.28124,30.30899,-28.42746,1eb7214c-e5fe-49e0-a1ac-6d769907fbce,NA,NA,NA,NA,NA,1000242068,"Garcia, Alec",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,CLU_KIN,1,Top,0,0,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-2,2db6a980-23af-11f0-8e2e-710d118fca12,76.00079,NA,NA,9.20189,NA,NA,NA,d6dd59cf-f9ac-4159-a241-cd4264778e4a,2025-04-27,21:32:53,2025-04-27T21:32:53Z,2025-04-27T21:32:53Z,NA,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.74076,-114.99631,15.1545,5.5171,-3.88113,-14.21373,-0.88248,2.85629,0.14062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
3,2025-04-27,14:33:20,"Woods, Eamonn",1000115603,Right,POM_COL,Undefined,Fastball,NA,NA,86.18639,-1.196758,-1.981456,2043.04554,220.845269,01:15:00,5.20069,1.22349,6.149,-21.22399,16.32891,13.00119,2.32539,0.47531,78.18998,-5.234441,0.36262,0.441056,-7.33252,9.18721,-1.07929,50,5.09868,3.81344,-125.08842,-3.21367,-11.51104,27.39857,-17.75136,2b09e0f4-9b8d-45db-b810-9e0ae5b7a1f3,NA,NA,NA,NA,-14.338676,1000242068,"Garcia, Alec",1027.53942,NA,100.25544,Right,5.582634,107.42809,4.73655,-23.64661,151.07676,149.67627,1.240789,-11.755145,1.24819,2.0665,-0.10684,NA,NA,NA,NA,NA,1,3,CLU_KIN,1,Top,0,1,1,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-2,3dc36570-23af-11f0-8e2e-710d118fca12,85.45963,5.91762,NA,7.99641,NA,NA,NA,d6dd59cf-f9ac-4159-a241-cd4264778e4a,2025-04-27,21:33:20,2025-04-27T21:33:20Z,2025-04-27T21:33:20Z,GroundBall,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.34952,-126.03751,13.69928,5.19935,-2.59876,-8.87568,-1.21829,4.21219,-5.75552,233.130482,1.55465,138.32747,-16.59255,NA,NA,NA,NA,NA,NA,2.11475,13.78124,-12.5101,NA,NA,NA,NA,NA,NA,-0.29537,-34.09438,7.78094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA
4,2025-04-27,14:33:53,"Woods, Eamonn",1000115603,Right,POM_COL,Undefined,Fastball,NA,NA,87.48966,-2.330328,-2.315696,2098.453821,201.554977,12:45:00,5.45807,0.8024,6.1912,-14.76332,21.97694,8.13922,2.07333,-0.65851,78.6975,-5.218276,-0.848239,0.436257,-4.92386,12.47831,-0.6316,50,5.27456,4.78666,-126.7361,-5.49242,-7.87483,29.93233,-12.21728,e240489d-4ed0-4db1-836d-235a7bfecd8f,NA,NA,NA,NA,NA,1000297571,"Dawson, Jona",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,CLU_KIN,1,Top,1,0,0,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-2,518428b0-23af-11f0-8e2e-710d118fca12,86.39961,NA,NA,8.79217,NA,NA,NA,d6dd59cf-f9ac-4159-a241-cd4264778e4a,2025-04-27,21:33:53,2025-04-27T21:33:53Z,2025-04-27T21:33:53Z,NA,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.30369,-127.74849,14.96617,5.45334,-5.0792,-6.10864,-0.798,5.05301,-3.93741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
5,2025-04-27,14:34:06,"Woods, Eamonn",1000115603,Right,POM_COL,Undefined,Fastball,NA,NA,86.15318,-0.697056,-2.149503,2150.150938,197.43339,12:30:00,5.52845,0.58873,6.02381,-14.64993,23.59714,6.95087,3.66153,-0.82382,77.03507,-3.585492,-0.900345,0.445113,-4.25595,12.7091,-0.42393,50,5.46573,4.38979,-124.79448,-1.83284,-6.57051,30.03648,-12.55321,52d8e399-64da-404f-b6c0-86fcb93332fb,NA,NA,NA,NA,NA,1000297571,"Dawson, Jona",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,CLU_KIN,1,Top,1,0,1,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-2,59507760-23af-11f0-8e2e-710d118fca12,84.68059,NA,NA,9.11811,NA,NA,NA,d6dd59cf-f9ac-4159-a241-cd4264778e4a,2025-04-27,21:34:06,2025-04-27T21:34:06Z,2025-04-27T21:34:06Z,NA,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.46949,-125.86563,15.01824,5.52311,-1.38518,-6.2766,-0.58466,4.62411,-3.28525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
6,2025-04-27,14:34:23,"Woods, Eamonn",1000115603,Right,POM_COL,Undefined,Slider,NA,NA,79.78371,-1.101958,-1.977676,2353.315273,81.649879,08:45:00,5.49707,0.79575,5.74167,-43.67928,1.26457,-2.56583,0.83034,-1.26024,72.32119,-9.133423,-2.43755,0.48251,0.64429,1.50441,-0.62962,50,5.37896,4.09224,-115.61264,-3.64861,0.85544,25.374389999999998,-30.17654,805267a9-a3bd-4b9e-94c9-253438f81de2,NA,NA,NA,NA,NA,1000297571,"Dawson, Jona",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,CLU_KIN,1,Top,1,0,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-2,63537c30-23af-11f0-8e2e-710d118fca12,78.11737,NA,NA,7.46253,NA,NA,NA,d6dd59cf-f9ac-4159-a241-cd4264778e4a,2025-04-27,21:34:23,2025-04-27T21:34:23Z,2025-04-27T21:34:23Z,NA,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.75563,-116.65172,12.6872,5.50307,-2.41287,-15.08827,-0.79648,4.0572,0.42772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
7,2025-04-27,14:34:51,"Woods, Eamonn",1000115603,Right,POM_COL,Undefined,Fastball,NA,NA,86.90141,0.083681,-1.818804,2173.034998,190.74287,12:15:00,5.58105,0.64982,5.98042,-11.16953,26.57281,4.76441,4.72787,-0.63965,77.40827,-2.184802,-0.963157,0.442167,-3.0254,13.87284,-0.50841,50,5.58096,3.78705,-125.84028,0.02549,-4.73808,31.09312,-10.44774,26fc6e59-c762-4270-be06-96f002e6e84c,NA,NA,NA,NA,NA,1000236756,"Gardner, Zach",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,CLU_KIN,1,Top,2,0,0,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-2,743fc2b0-23af-11f0-8e2e-710d118fca12,85.24489,NA,NA,9.49314,NA,NA,NA,d6dd59cf-f9ac-4159-a241-cd4264778e4a,2025-04-27,21:34:51,2025-04-27T21:34:51Z,2025-04-27T21:34:51Z,NA,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.51079,-126.94993,15.54656,5.5734,0.39834,-5.22387,-0.64658,3.95614,-2.36904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
8,2025-04-27,14:35:07,"Woods, Eamonn",1000115603,Right,POM_COL,Undefined,TwoSeamFastBall,NA,NA,86.11857,-1.282775,-2.221462,2110.285299,236.100416,01:45:00,5.17545,1.2964,6.2135,-24.7721,12.82489,17.13292,1.92618,0.67297,78.06889,-5.963902,0.872211,0.441314,-9.48682,7.42768,-1.13769,50,5.06692,4.15568,-124.95119,-3.52892,-14.83809,27.68666,-20.55657,5c4e743d-afab-4f10-82a8-810da316765f,NA,NA,NA,NA,NA,1000236756,"Gardner, Zach",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,CLU_KIN,1,Top,2,1,0,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-2,7d4e0740-23af-11f0-8e2e-710d118fca12,85.40954,NA,NA,8.04968,NA,NA,NA,d6dd59cf-f9ac-4159-a241-cd4264778e4a,2025-04-27,21:35:07,2025-04-27T21:35:07Z,2025-04-27T21:35:07Z,NA,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.28385,-125.89682,13.84333,5.17546,-2.82682,-10.27828,-1.28828,4.66247,-7.41905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
9,2025-04-27,14:35:24,"Woods, Eamonn",1000115603,Right,POM_COL,Undefined,Curveball,NA,NA,80.12822,-0.519381,-2.726339,2291.710539,28.513228,07:00:00,5.17853,1.35554,5.82507,-55.30688,-10.35414,-6.57772,0.08622,-1.72909,72.15488,-10.639353,-3.907454,0.482558,2.34917,-4.62189,-1.12865,50,5.10369,5.77885,-116.01995,-2.90036,3.09902,28.20553,-38.27124,3c150aef-6a73-4a36-81c9-a6d8838d9574,NA,NA,NA,NA,NA,1000236756,"Gardner, Zach",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,CLU_KIN,1,Top,2,1,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-2,87e70a80-23af-11f0-8e2e-710d118fca12,78.10966,NA,NA,7.97334,NA,NA,NA,d6dd59cf-f9ac-4159-a241-cd4264778e4a,2025-04-27,21:35:24,2025-04-27T21:35:24Z,2025-04-27T21:35:24Z,NA,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.67401,-117.15074,14.10277,5.18921,-1.36603,-19.13562,-1.35783,5.65461,1.54951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
10,2025-04-27,14:35:45,"Woods, Eamonn",1000115603,Right,POM_COL,Undefined,Fastball,NA,NA,86.80006,-1.363223,-2.373116,2024.929751,217.06979,01:15:00,5.33275,1.21587,5.92711,-17.68151,19.85359,13.97642,2.59306,0.17734,78.29935,-4.762799,0.134891,0.440951,-7.91008,10.99386,-1.03397,50,5.21381,4.63535,-125.82712,-3.47563,-12.50902,28.77354,-14.78837,0350e68f-fb10-482a-8651-6ecdd6556b03,NA,NA,NA,NA,-24.150448,1000236756,"Gardner, Zach",NA,NA,94.48034,Right,-15.962239,NA,NA,NA,10.26583,8.80797,0.068156,-22.328317,1.19456,2.60228,-0.17788,NA,NA,NA,NA,NA,3,4,CLU_KIN,1,Top,2,2,1,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,NA,POM_COL,CLU_KIN,PomonaPitzer,D3,Team,20250427-PomonaPitzer-2,94255950-23af-11f0-8e2e-710d118fca12,85.47993,2.60228,NA,8.50071,NA,NA,NA,d6dd59cf-f9ac-4159-a241-cd4264778e4a,2025-04-27,21:35:45,2025-04-27T21:35:45Z,2025-04-27T21:35:45Z,GroundBall,v3,POM_PIT,NA,NA,"Lee, Sammy",1000276388,Right,POM_COL,54.57043,-126.86796,14.38677,5.32986,-2.94068,-7.39418,-1.20983,5.08784,-6.25451,180,1.19198,121.80185,NA,NA,NA,NA,NA,NA,NA,2.60309,-38.18109,NA,NA,NA,NA,NA,NA,NA,-0.17673,-54.61335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA
